name,age,department,city,college,id,timestamp
Student_312,19,Chemical Engineering,Jaipur,IIT Lucknow,312,2023-01-01 05:11:00
Student_313,24,Civil Engineering,Ahmedabad,IIT Ahmedabad,313,2023-01-01 05:12:00
Student_314,22,Computer Science,Kolkata,IIT Ahmedabad,314,2023-01-01 05:13:00
Student_315,22,Chemical Engineering,Jaipur,IIT Jaipur,315,2023-01-01 05:14:00
Student_316,23,Mechanical Engineering,Hyderabad,IIT Kolkata,316,2023-01-01 05:15:00
Student_317,20,Computer Science,Jaipur,IIT Bangalore,317,2023-01-01 05:16:00
Student_318,24,Mechanical Engineering,Pune,IIT Bombay,318,2023-01-01 05:17:00
Student_319,24,Biotechnology,Lucknow,IIT Hyderabad,319,2023-01-01 05:18:00
Student_320,18,Mechanical Engineering,Jaipur,IIT Bangalore,320,2023-01-01 05:19:00
Student_321,21,Biotechnology,Chennai,IIT Pune,321,2023-01-01 05:20:00
Student_322,18,Biotechnology,Hyderabad,IIT Lucknow,322,2023-01-01 05:21:00
Student_323,21,Mechanical Engineering,Bangalore,IIT Kolkata,323,2023-01-01 05:22:00
Student_324,19,Chemical Engineering,Pune,IIT Hyderabad,324,2023-01-01 05:23:00
Student_325,25,Chemical Engineering,Delhi,IIT Hyderabad,325,2023-01-01 05:24:00
Student_326,20,Civil Engineering,Delhi,IIT Kolkata,326,2023-01-01 05:25:00
Student_327,24,Mechanical Engineering,Ahmedabad,IIT Kolkata,327,2023-01-01 05:26:00
Student_328,23,Chemical Engineering,Chennai,IIT Delhi,328,2023-01-01 05:27:00
Student_329,22,Computer Science,Pune,IIT Bombay,329,2023-01-01 05:28:00
Student_330,22,Electrical Engineering,Kolkata,IIT Kolkata,330,2023-01-01 05:29:00
Student_331,24,Biotechnology,Kolkata,IIT Bombay,331,2023-01-01 05:30:00
Student_332,25,Mechanical Engineering,Lucknow,IIT Bangalore,332,2023-01-01 05:31:00
Student_333,22,Mechanical Engineering,Mumbai,IIT Kolkata,333,2023-01-01 05:32:00
Student_334,25,Chemical Engineering,Bangalore,IIT Bombay,334,2023-01-01 05:33:00
Student_335,19,Chemical Engineering,Chennai,IIT Chennai,335,2023-01-01 05:34:00
Student_336,18,Computer Science,Hyderabad,IIT Delhi,336,2023-01-01 05:35:00
Student_337,25,Computer Science,Chennai,IIT Bombay,337,2023-01-01 05:36:00
Student_338,23,Civil Engineering,Bangalore,IIT Ahmedabad,338,2023-01-01 05:37:00
Student_339,24,Biotechnology,Bangalore,IIT Lucknow,339,2023-01-01 05:38:00
Student_340,20,Civil Engineering,Ahmedabad,IIT Jaipur,340,2023-01-01 05:39:00
Student_341,18,Electrical Engineering,Bangalore,IIT Bangalore,341,2023-01-01 05:40:00
Student_342,25,Biotechnology,Mumbai,IIT Jaipur,342,2023-01-01 05:41:00
Student_343,18,Chemical Engineering,Kolkata,IIT Bangalore,343,2023-01-01 05:42:00
Student_344,23,Chemical Engineering,Delhi,IIT Delhi,344,2023-01-01 05:43:00
Student_345,20,Mechanical Engineering,Hyderabad,IIT Ahmedabad,345,2023-01-01 05:44:00
Student_346,23,Biotechnology,Ahmedabad,IIT Ahmedabad,346,2023-01-01 05:45:00
Student_347,25,Electrical Engineering,Pune,IIT Jaipur,347,2023-01-01 05:46:00
Student_348,20,Computer Science,Lucknow,IIT Bangalore,348,2023-01-01 05:47:00
Student_349,18,Mechanical Engineering,Delhi,IIT Hyderabad,349,2023-01-01 05:48:00
Student_350,25,Chemical Engineering,Hyderabad,IIT Pune,350,2023-01-01 05:49:00
Student_351,20,Biotechnology,Chennai,IIT Bangalore,351,2023-01-01 05:50:00
Student_352,25,Chemical Engineering,Mumbai,IIT Jaipur,352,2023-01-01 05:51:00
Student_353,19,Chemical Engineering,Chennai,IIT Bombay,353,2023-01-01 05:52:00
Student_354,19,Computer Science,Kolkata,IIT Lucknow,354,2023-01-01 05:53:00
Student_355,23,Chemical Engineering,Pune,IIT Chennai,355,2023-01-01 05:54:00
Student_356,24,Chemical Engineering,Chennai,IIT Delhi,356,2023-01-01 05:55:00
Student_357,20,Mechanical Engineering,Mumbai,IIT Bangalore,357,2023-01-01 05:56:00
Student_358,20,Computer Science,Chennai,IIT Lucknow,358,2023-01-01 05:57:00
Student_359,21,Computer Science,Kolkata,IIT Bombay,359,2023-01-01 05:58:00
Student_360,22,Civil Engineering,Mumbai,IIT Lucknow,360,2023-01-01 05:59:00
Student_361,20,Mechanical Engineering,Delhi,IIT Kolkata,361,2023-01-01 06:00:00
Student_362,18,Civil Engineering,Chennai,IIT Lucknow,362,2023-01-01 06:01:00
Student_363,22,Biotechnology,Ahmedabad,IIT Lucknow,363,2023-01-01 06:02:00
Student_364,25,Civil Engineering,Bangalore,IIT Bombay,364,2023-01-01 06:03:00
Student_365,25,Mechanical Engineering,Hyderabad,IIT Kolkata,365,2023-01-01 06:04:00
Student_366,19,Mechanical Engineering,Delhi,IIT Delhi,366,2023-01-01 06:05:00
Student_367,18,Mechanical Engineering,Mumbai,IIT Bangalore,367,2023-01-01 06:06:00
Student_368,24,Chemical Engineering,Mumbai,IIT Chennai,368,2023-01-01 06:07:00
Student_369,25,Chemical Engineering,Pune,IIT Pune,369,2023-01-01 06:08:00
Student_370,19,Computer Science,Jaipur,IIT Kolkata,370,2023-01-01 06:09:00
Student_371,22,Computer Science,Jaipur,IIT Delhi,371,2023-01-01 06:10:00
Student_372,19,Mechanical Engineering,Chennai,IIT Delhi,372,2023-01-01 06:11:00
Student_373,25,Computer Science,Bangalore,IIT Jaipur,373,2023-01-01 06:12:00
Student_374,22,Computer Science,Mumbai,IIT Kolkata,374,2023-01-01 06:13:00
Student_375,23,Electrical Engineering,Jaipur,IIT Bangalore,375,2023-01-01 06:14:00
Student_376,20,Electrical Engineering,Bangalore,IIT Hyderabad,376,2023-01-01 06:15:00
Student_377,23,Computer Science,Pune,IIT Kolkata,377,2023-01-01 06:16:00
Student_378,18,Electrical Engineering,Hyderabad,IIT Ahmedabad,378,2023-01-01 06:17:00
Student_379,23,Electrical Engineering,Hyderabad,IIT Chennai,379,2023-01-01 06:18:00
Student_380,21,Electrical Engineering,Kolkata,IIT Pune,380,2023-01-01 06:19:00
Student_381,23,Chemical Engineering,Bangalore,IIT Kolkata,381,2023-01-01 06:20:00
Student_382,18,Electrical Engineering,Lucknow,IIT Bombay,382,2023-01-01 06:21:00
Student_383,24,Biotechnology,Bangalore,IIT Bangalore,383,2023-01-01 06:22:00
Student_384,18,Computer Science,Chennai,IIT Jaipur,384,2023-01-01 06:23:00
Student_385,18,Computer Science,Mumbai,IIT Delhi,385,2023-01-01 06:24:00
Student_386,20,Electrical Engineering,Kolkata,IIT Bombay,386,2023-01-01 06:25:00
Student_387,24,Civil Engineering,Lucknow,IIT Chennai,387,2023-01-01 06:26:00
Student_388,21,Electrical Engineering,Chennai,IIT Jaipur,388,2023-01-01 06:27:00
Student_389,21,Chemical Engineering,Kolkata,IIT Delhi,389,2023-01-01 06:28:00
Student_390,20,Civil Engineering,Lucknow,IIT Chennai,390,2023-01-01 06:29:00
Student_391,19,Civil Engineering,Kolkata,IIT Hyderabad,391,2023-01-01 06:30:00
Student_392,25,Civil Engineering,Hyderabad,IIT Kolkata,392,2023-01-01 06:31:00
Student_393,21,Biotechnology,Pune,IIT Kolkata,393,2023-01-01 06:32:00
Student_394,19,Mechanical Engineering,Ahmedabad,IIT Jaipur,394,2023-01-01 06:33:00
Student_395,23,Chemical Engineering,Mumbai,IIT Lucknow,395,2023-01-01 06:34:00
Student_396,25,Electrical Engineering,Ahmedabad,IIT Bombay,396,2023-01-01 06:35:00
Student_397,23,Civil Engineering,Delhi,IIT Jaipur,397,2023-01-01 06:36:00
Student_398,18,Electrical Engineering,Kolkata,IIT Bombay,398,2023-01-01 06:37:00
Student_399,24,Biotechnology,Kolkata,IIT Kolkata,399,2023-01-01 06:38:00
Student_400,19,Biotechnology,Pune,IIT Lucknow,400,2023-01-01 06:39:00
Student_401,25,Electrical Engineering,Bangalore,IIT Chennai,401,2023-01-01 06:40:00
Student_402,25,Civil Engineering,Bangalore,IIT Lucknow,402,2023-01-01 06:41:00
Student_403,22,Chemical Engineering,Delhi,IIT Chennai,403,2023-01-01 06:42:00
Student_404,23,Electrical Engineering,Chennai,IIT Pune,404,2023-01-01 06:43:00
Student_405,18,Electrical Engineering,Ahmedabad,IIT Bangalore,405,2023-01-01 06:44:00
Student_406,23,Mechanical Engineering,Kolkata,IIT Bombay,406,2023-01-01 06:45:00
Student_407,22,Chemical Engineering,Kolkata,IIT Bombay,407,2023-01-01 06:46:00
Student_408,24,Mechanical Engineering,Kolkata,IIT Hyderabad,408,2023-01-01 06:47:00
Student_409,23,Electrical Engineering,Bangalore,IIT Delhi,409,2023-01-01 06:48:00
Student_410,23,Electrical Engineering,Mumbai,IIT Kolkata,410,2023-01-01 06:49:00
Student_411,24,Civil Engineering,Delhi,IIT Delhi,411,2023-01-01 06:50:00
Student_412,24,Chemical Engineering,Jaipur,IIT Bangalore,412,2023-01-01 06:51:00
Student_413,20,Electrical Engineering,Hyderabad,IIT Bangalore,413,2023-01-01 06:52:00
Student_414,21,Computer Science,Jaipur,IIT Bangalore,414,2023-01-01 06:53:00
Student_415,25,Mechanical Engineering,Lucknow,IIT Ahmedabad,415,2023-01-01 06:54:00
Student_416,23,Biotechnology,Delhi,IIT Kolkata,416,2023-01-01 06:55:00
Student_417,22,Electrical Engineering,Chennai,IIT Jaipur,417,2023-01-01 06:56:00
Student_418,23,Chemical Engineering,Bangalore,IIT Kolkata,418,2023-01-01 06:57:00
Student_419,22,Electrical Engineering,Kolkata,IIT Chennai,419,2023-01-01 06:58:00
Student_420,24,Civil Engineering,Jaipur,IIT Ahmedabad,420,2023-01-01 06:59:00
Student_421,24,Civil Engineering,Delhi,IIT Bangalore,421,2023-01-01 07:00:00
Student_422,20,Computer Science,Lucknow,IIT Lucknow,422,2023-01-01 07:01:00
Student_423,19,Biotechnology,Hyderabad,IIT Lucknow,423,2023-01-01 07:02:00
Student_424,19,Mechanical Engineering,Lucknow,IIT Bangalore,424,2023-01-01 07:03:00
Student_425,24,Computer Science,Mumbai,IIT Bombay,425,2023-01-01 07:04:00
Student_426,19,Mechanical Engineering,Pune,IIT Chennai,426,2023-01-01 07:05:00
Student_427,19,Biotechnology,Pune,IIT Chennai,427,2023-01-01 07:06:00
Student_428,22,Biotechnology,Pune,IIT Hyderabad,428,2023-01-01 07:07:00
Student_429,20,Chemical Engineering,Jaipur,IIT Delhi,429,2023-01-01 07:08:00
Student_430,20,Computer Science,Bangalore,IIT Jaipur,430,2023-01-01 07:09:00
Student_431,24,Chemical Engineering,Hyderabad,IIT Pune,431,2023-01-01 07:10:00
Student_432,24,Mechanical Engineering,Mumbai,IIT Lucknow,432,2023-01-01 07:11:00
Student_433,20,Civil Engineering,Bangalore,IIT Pune,433,2023-01-01 07:12:00
Student_434,18,Civil Engineering,Delhi,IIT Lucknow,434,2023-01-01 07:13:00
Student_435,24,Mechanical Engineering,Hyderabad,IIT Jaipur,435,2023-01-01 07:14:00
Student_436,25,Computer Science,Pune,IIT Lucknow,436,2023-01-01 07:15:00
Student_437,19,Mechanical Engineering,Jaipur,IIT Pune,437,2023-01-01 07:16:00
Student_438,24,Civil Engineering,Ahmedabad,IIT Bangalore,438,2023-01-01 07:17:00
Student_439,21,Chemical Engineering,Chennai,IIT Bangalore,439,2023-01-01 07:18:00
Student_440,22,Chemical Engineering,Bangalore,IIT Pune,440,2023-01-01 07:19:00
Student_441,19,Computer Science,Pune,IIT Kolkata,441,2023-01-01 07:20:00
Student_442,24,Chemical Engineering,Delhi,IIT Ahmedabad,442,2023-01-01 07:21:00
Student_443,25,Electrical Engineering,Delhi,IIT Ahmedabad,443,2023-01-01 07:22:00
Student_444,20,Mechanical Engineering,Delhi,IIT Bangalore,444,2023-01-01 07:23:00
Student_445,18,Biotechnology,Bangalore,IIT Lucknow,445,2023-01-01 07:24:00
Student_446,21,Computer Science,Mumbai,IIT Kolkata,446,2023-01-01 07:25:00
Student_447,25,Biotechnology,Delhi,IIT Pune,447,2023-01-01 07:26:00
Student_448,23,Mechanical Engineering,Delhi,IIT Bombay,448,2023-01-01 07:27:00
Student_449,21,Electrical Engineering,Pune,IIT Ahmedabad,449,2023-01-01 07:28:00
Student_450,22,Electrical Engineering,Mumbai,IIT Pune,450,2023-01-01 07:29:00
Student_451,23,Chemical Engineering,Chennai,IIT Delhi,451,2023-01-01 07:30:00
Student_452,19,Mechanical Engineering,Lucknow,IIT Kolkata,452,2023-01-01 07:31:00
Student_453,21,Biotechnology,Chennai,IIT Kolkata,453,2023-01-01 07:32:00
Student_454,20,Electrical Engineering,Ahmedabad,IIT Hyderabad,454,2023-01-01 07:33:00
Student_455,25,Biotechnology,Chennai,IIT Ahmedabad,455,2023-01-01 07:34:00
Student_456,24,Chemical Engineering,Bangalore,IIT Delhi,456,2023-01-01 07:35:00
Student_457,24,Mechanical Engineering,Jaipur,IIT Pune,457,2023-01-01 07:36:00
Student_458,21,Biotechnology,Chennai,IIT Chennai,458,2023-01-01 07:37:00
Student_459,24,Mechanical Engineering,Chennai,IIT Kolkata,459,2023-01-01 07:38:00
Student_460,22,Computer Science,Pune,IIT Ahmedabad,460,2023-01-01 07:39:00
Student_461,19,Civil Engineering,Bangalore,IIT Chennai,461,2023-01-01 07:40:00
Student_462,21,Biotechnology,Bangalore,IIT Chennai,462,2023-01-01 07:41:00
Student_463,25,Electrical Engineering,Delhi,IIT Kolkata,463,2023-01-01 07:42:00
Student_464,24,Civil Engineering,Jaipur,IIT Pune,464,2023-01-01 07:43:00
Student_465,21,Biotechnology,Kolkata,IIT Jaipur,465,2023-01-01 07:44:00
Student_466,22,Civil Engineering,Hyderabad,IIT Chennai,466,2023-01-01 07:45:00
Student_467,18,Computer Science,Pune,IIT Chennai,467,2023-01-01 07:46:00
Student_468,24,Electrical Engineering,Kolkata,IIT Bombay,468,2023-01-01 07:47:00
Student_469,18,Civil Engineering,Delhi,IIT Ahmedabad,469,2023-01-01 07:48:00
Student_470,21,Biotechnology,Chennai,IIT Bangalore,470,2023-01-01 07:49:00
Student_471,19,Electrical Engineering,Chennai,IIT Bombay,471,2023-01-01 07:50:00
Student_472,21,Computer Science,Mumbai,IIT Kolkata,472,2023-01-01 07:51:00
Student_473,18,Electrical Engineering,Delhi,IIT Lucknow,473,2023-01-01 07:52:00
Student_474,21,Computer Science,Pune,IIT Hyderabad,474,2023-01-01 07:53:00
Student_475,18,Chemical Engineering,Lucknow,IIT Kolkata,475,2023-01-01 07:54:00
Student_476,19,Chemical Engineering,Bangalore,IIT Hyderabad,476,2023-01-01 07:55:00
Student_477,21,Civil Engineering,Kolkata,IIT Pune,477,2023-01-01 07:56:00
Student_478,18,Civil Engineering,Hyderabad,IIT Kolkata,478,2023-01-01 07:57:00
Student_479,18,Chemical Engineering,Ahmedabad,IIT Bombay,479,2023-01-01 07:58:00
Student_480,23,Biotechnology,Chennai,IIT Chennai,480,2023-01-01 07:59:00
Student_481,25,Biotechnology,Bangalore,IIT Lucknow,481,2023-01-01 08:00:00
Student_482,19,Mechanical Engineering,Delhi,IIT Delhi,482,2023-01-01 08:01:00
Student_483,22,Computer Science,Bangalore,IIT Lucknow,483,2023-01-01 08:02:00
Student_484,20,Civil Engineering,Hyderabad,IIT Lucknow,484,2023-01-01 08:03:00
Student_485,23,Electrical Engineering,Kolkata,IIT Jaipur,485,2023-01-01 08:04:00
Student_486,19,Chemical Engineering,Delhi,IIT Pune,486,2023-01-01 08:05:00
Student_487,19,Chemical Engineering,Pune,IIT Pune,487,2023-01-01 08:06:00
Student_488,20,Civil Engineering,Jaipur,IIT Chennai,488,2023-01-01 08:07:00
Student_489,20,Civil Engineering,Ahmedabad,IIT Kolkata,489,2023-01-01 08:08:00
Student_490,19,Chemical Engineering,Jaipur,IIT Chennai,490,2023-01-01 08:09:00
Student_491,21,Civil Engineering,Hyderabad,IIT Chennai,491,2023-01-01 08:10:00
Student_492,25,Civil Engineering,Mumbai,IIT Pune,492,2023-01-01 08:11:00
Student_493,18,Chemical Engineering,Kolkata,IIT Pune,493,2023-01-01 08:12:00
Student_494,21,Civil Engineering,Hyderabad,IIT Ahmedabad,494,2023-01-01 08:13:00
Student_495,25,Civil Engineering,Bangalore,IIT Hyderabad,495,2023-01-01 08:14:00
Student_496,25,Mechanical Engineering,Chennai,IIT Pune,496,2023-01-01 08:15:00
Student_497,20,Chemical Engineering,Delhi,IIT Hyderabad,497,2023-01-01 08:16:00
Student_498,22,Chemical Engineering,Delhi,IIT Bombay,498,2023-01-01 08:17:00
Student_499,20,Mechanical Engineering,Mumbai,IIT Chennai,499,2023-01-01 08:18:00
Student_500,20,Civil Engineering,Kolkata,IIT Hyderabad,500,2023-01-01 08:19:00
Student_501,24,Civil Engineering,Hyderabad,IIT Bangalore,501,2023-01-01 08:20:00
Student_502,24,Computer Science,Chennai,IIT Jaipur,502,2023-01-01 08:21:00
Student_503,21,Biotechnology,Chennai,IIT Bangalore,503,2023-01-01 08:22:00
Student_504,24,Electrical Engineering,Lucknow,IIT Pune,504,2023-01-01 08:23:00
Student_505,21,Chemical Engineering,Pune,IIT Bombay,505,2023-01-01 08:24:00
Student_506,21,Civil Engineering,Lucknow,IIT Chennai,506,2023-01-01 08:25:00
Student_507,21,Computer Science,Mumbai,IIT Bombay,507,2023-01-01 08:26:00
Student_508,20,Electrical Engineering,Pune,IIT Lucknow,508,2023-01-01 08:27:00
Student_509,21,Biotechnology,Delhi,IIT Jaipur,509,2023-01-01 08:28:00
Student_510,24,Biotechnology,Ahmedabad,IIT Chennai,510,2023-01-01 08:29:00
Student_511,25,Biotechnology,Hyderabad,IIT Bangalore,511,2023-01-01 08:30:00
Student_512,23,Chemical Engineering,Chennai,IIT Pune,512,2023-01-01 08:31:00
Student_513,24,Civil Engineering,Chennai,IIT Pune,513,2023-01-01 08:32:00
Student_514,19,Electrical Engineering,Hyderabad,IIT Delhi,514,2023-01-01 08:33:00
Student_515,20,Civil Engineering,Pune,IIT Jaipur,515,2023-01-01 08:34:00
Student_516,21,Mechanical Engineering,Mumbai,IIT Bombay,516,2023-01-01 08:35:00
Student_517,24,Electrical Engineering,Delhi,IIT Kolkata,517,2023-01-01 08:36:00
Student_518,24,Chemical Engineering,Hyderabad,IIT Bombay,518,2023-01-01 08:37:00
Student_519,20,Chemical Engineering,Pune,IIT Ahmedabad,519,2023-01-01 08:38:00
Student_520,24,Chemical Engineering,Jaipur,IIT Delhi,520,2023-01-01 08:39:00
Student_521,19,Chemical Engineering,Pune,IIT Bombay,521,2023-01-01 08:40:00
Student_522,21,Civil Engineering,Lucknow,IIT Chennai,522,2023-01-01 08:41:00
Student_523,22,Computer Science,Mumbai,IIT Hyderabad,523,2023-01-01 08:42:00
Student_524,18,Chemical Engineering,Jaipur,IIT Chennai,524,2023-01-01 08:43:00
Student_525,20,Civil Engineering,Ahmedabad,IIT Delhi,525,2023-01-01 08:44:00
Student_526,25,Mechanical Engineering,Hyderabad,IIT Kolkata,526,2023-01-01 08:45:00
Student_527,24,Biotechnology,Jaipur,IIT Chennai,527,2023-01-01 08:46:00
Student_528,21,Chemical Engineering,Ahmedabad,IIT Delhi,528,2023-01-01 08:47:00
Student_529,18,Electrical Engineering,Chennai,IIT Lucknow,529,2023-01-01 08:48:00
Student_530,25,Computer Science,Jaipur,IIT Pune,530,2023-01-01 08:49:00
Student_531,24,Mechanical Engineering,Kolkata,IIT Bombay,531,2023-01-01 08:50:00
Student_532,19,Civil Engineering,Lucknow,IIT Bangalore,532,2023-01-01 08:51:00
Student_533,20,Computer Science,Delhi,IIT Kolkata,533,2023-01-01 08:52:00
Student_534,21,Computer Science,Ahmedabad,IIT Ahmedabad,534,2023-01-01 08:53:00
Student_535,24,Computer Science,Chennai,IIT Ahmedabad,535,2023-01-01 08:54:00
Student_536,23,Chemical Engineering,Hyderabad,IIT Jaipur,536,2023-01-01 08:55:00
Student_537,18,Mechanical Engineering,Jaipur,IIT Jaipur,537,2023-01-01 08:56:00
Student_538,18,Electrical Engineering,Pune,IIT Bombay,538,2023-01-01 08:57:00
Student_539,22,Mechanical Engineering,Bangalore,IIT Chennai,539,2023-01-01 08:58:00
Student_540,19,Chemical Engineering,Jaipur,IIT Kolkata,540,2023-01-01 08:59:00
Student_541,19,Mechanical Engineering,Lucknow,IIT Delhi,541,2023-01-01 09:00:00
Student_542,19,Chemical Engineering,Bangalore,IIT Pune,542,2023-01-01 09:01:00
Student_543,18,Chemical Engineering,Hyderabad,IIT Chennai,543,2023-01-01 09:02:00
Student_544,19,Chemical Engineering,Hyderabad,IIT Bangalore,544,2023-01-01 09:03:00
Student_545,21,Civil Engineering,Hyderabad,IIT Lucknow,545,2023-01-01 09:04:00
Student_546,25,Mechanical Engineering,Bangalore,IIT Ahmedabad,546,2023-01-01 09:05:00
Student_547,23,Chemical Engineering,Hyderabad,IIT Hyderabad,547,2023-01-01 09:06:00
Student_548,25,Mechanical Engineering,Bangalore,IIT Ahmedabad,548,2023-01-01 09:07:00
Student_549,18,Computer Science,Chennai,IIT Ahmedabad,549,2023-01-01 09:08:00
Student_550,23,Computer Science,Delhi,IIT Lucknow,550,2023-01-01 09:09:00
Student_551,18,Mechanical Engineering,Delhi,IIT Bangalore,551,2023-01-01 09:10:00
Student_552,22,Electrical Engineering,Jaipur,IIT Jaipur,552,2023-01-01 09:11:00
Student_553,23,Civil Engineering,Delhi,IIT Kolkata,553,2023-01-01 09:12:00
Student_554,24,Computer Science,Delhi,IIT Lucknow,554,2023-01-01 09:13:00
Student_555,25,Mechanical Engineering,Bangalore,IIT Ahmedabad,555,2023-01-01 09:14:00
Student_556,21,Biotechnology,Kolkata,IIT Ahmedabad,556,2023-01-01 09:15:00
Student_557,18,Computer Science,Mumbai,IIT Ahmedabad,557,2023-01-01 09:16:00
Student_558,19,Biotechnology,Chennai,IIT Chennai,558,2023-01-01 09:17:00
Student_559,22,Computer Science,Hyderabad,IIT Jaipur,559,2023-01-01 09:18:00
Student_560,20,Mechanical Engineering,Lucknow,IIT Bombay,560,2023-01-01 09:19:00
Student_561,24,Civil Engineering,Ahmedabad,IIT Lucknow,561,2023-01-01 09:20:00
Student_562,21,Mechanical Engineering,Chennai,IIT Jaipur,562,2023-01-01 09:21:00
Student_563,25,Civil Engineering,Delhi,IIT Kolkata,563,2023-01-01 09:22:00
Student_564,23,Electrical Engineering,Jaipur,IIT Bombay,564,2023-01-01 09:23:00
Student_565,21,Biotechnology,Pune,IIT Kolkata,565,2023-01-01 09:24:00
Student_566,18,Electrical Engineering,Delhi,IIT Ahmedabad,566,2023-01-01 09:25:00
Student_567,19,Electrical Engineering,Bangalore,IIT Pune,567,2023-01-01 09:26:00
Student_568,18,Mechanical Engineering,Jaipur,IIT Kolkata,568,2023-01-01 09:27:00
Student_569,19,Chemical Engineering,Hyderabad,IIT Pune,569,2023-01-01 09:28:00
Student_570,22,Mechanical Engineering,Kolkata,IIT Kolkata,570,2023-01-01 09:29:00
Student_571,25,Biotechnology,Mumbai,IIT Bangalore,571,2023-01-01 09:30:00
Student_572,23,Electrical Engineering,Hyderabad,IIT Bangalore,572,2023-01-01 09:31:00
Student_573,21,Mechanical Engineering,Bangalore,IIT Bangalore,573,2023-01-01 09:32:00
Student_574,22,Chemical Engineering,Mumbai,IIT Bangalore,574,2023-01-01 09:33:00
Student_575,21,Biotechnology,Kolkata,IIT Bangalore,575,2023-01-01 09:34:00
Student_576,21,Chemical Engineering,Bangalore,IIT Lucknow,576,2023-01-01 09:35:00
Student_577,20,Biotechnology,Hyderabad,IIT Jaipur,577,2023-01-01 09:36:00
Student_578,22,Biotechnology,Mumbai,IIT Pune,578,2023-01-01 09:37:00
Student_579,21,Computer Science,Kolkata,IIT Bangalore,579,2023-01-01 09:38:00
Student_580,24,Chemical Engineering,Kolkata,IIT Hyderabad,580,2023-01-01 09:39:00
Student_581,24,Chemical Engineering,Jaipur,IIT Pune,581,2023-01-01 09:40:00
Student_582,19,Electrical Engineering,Delhi,IIT Jaipur,582,2023-01-01 09:41:00
Student_583,18,Computer Science,Mumbai,IIT Hyderabad,583,2023-01-01 09:42:00
Student_584,24,Civil Engineering,Ahmedabad,IIT Kolkata,584,2023-01-01 09:43:00
Student_585,23,Biotechnology,Kolkata,IIT Ahmedabad,585,2023-01-01 09:44:00
Student_586,19,Electrical Engineering,Lucknow,IIT Hyderabad,586,2023-01-01 09:45:00
Student_587,21,Computer Science,Mumbai,IIT Jaipur,587,2023-01-01 09:46:00
Student_588,19,Biotechnology,Pune,IIT Hyderabad,588,2023-01-01 09:47:00
Student_589,25,Biotechnology,Bangalore,IIT Lucknow,589,2023-01-01 09:48:00
Student_590,22,Computer Science,Lucknow,IIT Bangalore,590,2023-01-01 09:49:00
Student_591,23,Biotechnology,Chennai,IIT Chennai,591,2023-01-01 09:50:00
Student_592,22,Chemical Engineering,Ahmedabad,IIT Bangalore,592,2023-01-01 09:51:00
Student_593,18,Civil Engineering,Hyderabad,IIT Lucknow,593,2023-01-01 09:52:00
Student_594,24,Mechanical Engineering,Pune,IIT Ahmedabad,594,2023-01-01 09:53:00
Student_595,25,Electrical Engineering,Pune,IIT Ahmedabad,595,2023-01-01 09:54:00
Student_596,23,Mechanical Engineering,Lucknow,IIT Kolkata,596,2023-01-01 09:55:00
Student_597,24,Chemical Engineering,Kolkata,IIT Jaipur,597,2023-01-01 09:56:00
Student_598,22,Biotechnology,Lucknow,IIT Hyderabad,598,2023-01-01 09:57:00
Student_599,21,Civil Engineering,Hyderabad,IIT Ahmedabad,599,2023-01-01 09:58:00
Student_600,20,Chemical Engineering,Bangalore,IIT Lucknow,600,2023-01-01 09:59:00
Student_601,25,Mechanical Engineering,Ahmedabad,IIT Kolkata,601,2023-01-01 10:00:00
Student_602,22,Civil Engineering,Jaipur,IIT Bombay,602,2023-01-01 10:01:00
Student_603,21,Mechanical Engineering,Pune,IIT Delhi,603,2023-01-01 10:02:00
Student_604,18,Electrical Engineering,Lucknow,IIT Delhi,604,2023-01-01 10:03:00
Student_605,22,Computer Science,Hyderabad,IIT Bangalore,605,2023-01-01 10:04:00
Student_606,20,Biotechnology,Chennai,IIT Lucknow,606,2023-01-01 10:05:00
Student_607,22,Computer Science,Mumbai,IIT Bombay,607,2023-01-01 10:06:00
Student_608,20,Mechanical Engineering,Hyderabad,IIT Kolkata,608,2023-01-01 10:07:00
Student_609,25,Biotechnology,Chennai,IIT Chennai,609,2023-01-01 10:08:00
Student_610,19,Chemical Engineering,Kolkata,IIT Delhi,610,2023-01-01 10:09:00
Student_611,18,Electrical Engineering,Mumbai,IIT Lucknow,611,2023-01-01 10:10:00
Student_612,22,Mechanical Engineering,Hyderabad,IIT Kolkata,612,2023-01-01 10:11:00
Student_613,21,Mechanical Engineering,Bangalore,IIT Bangalore,613,2023-01-01 10:12:00
Student_614,25,Biotechnology,Bangalore,IIT Lucknow,614,2023-01-01 10:13:00
Student_615,24,Chemical Engineering,Hyderabad,IIT Bombay,615,2023-01-01 10:14:00
Student_616,18,Civil Engineering,Lucknow,IIT Bombay,616,2023-01-01 10:15:00
Student_617,20,Chemical Engineering,Delhi,IIT Kolkata,617,2023-01-01 10:16:00
Student_618,22,Mechanical Engineering,Lucknow,IIT Hyderabad,618,2023-01-01 10:17:00
Student_619,18,Mechanical Engineering,Bangalore,IIT Chennai,619,2023-01-01 10:18:00
Student_620,22,Civil Engineering,Pune,IIT Lucknow,620,2023-01-01 10:19:00
Student_621,23,Mechanical Engineering,Delhi,IIT Pune,621,2023-01-01 10:20:00
Student_622,20,Computer Science,Jaipur,IIT Ahmedabad,622,2023-01-01 10:21:00
